Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Botafogo 1 X 0 Fluminense;2023112221;1;1;0;22/11/2023;21
Botafogo 1 X 0 Fluminense;2023112416;1;1;0;24/11/2023;16
Botafogo 1 X 0 Fluminense;2023112422;1;1;0;24/11/2023;22
Botafogo 1 X 0 Fluminense;2023112515;1;1;0;25/11/2023;15
Botafogo 1 X 0 Fluminense;2023112614;1;1;0;26/11/2023;14
Botafogo 1 X 1 Fluminense;2023112116;1;1;0;21/11/2023;16
Botafogo 1 X 1 Fluminense;2023112223;1;1;0;22/11/2023;23
Botafogo 1 X 1 Fluminense;2023112303;1;1;0;23/11/2023;03
Botafogo 1 X 2 Fluminense;2023112021;1;1;0;20/11/2023;21
Botafogo 1 X 2 Fluminense;2023112203;1;1;0;22/11/2023;03
Botafogo 1 X 2 Fluminense;2023112220;1;1;0;22/11/2023;20
Botafogo 1 X 3 Fluminense;2023112418;1;1;0;24/11/2023;18
Botafogo 2 X 0 Fluminense;2023112221;1;1;0;22/11/2023;21
Botafogo 2 X 0 Fluminense;2023112515;1;1;0;25/11/2023;15
Botafogo 2 X 1 Fluminense;2023112317;1;1;0;23/11/2023;17
Botafogo 2 X 2 Fluminense;2023112115;1;1;0;21/11/2023;15
Botafogo 2 X 3 Fluminense;2023112101;1;1;0;21/11/2023;01
Botafogo 4 X 2 Fluminense;2023112115;1;1;0;21/11/2023;15
Botafogo 6 X 1 Fluminense;2023112115;1;1;0;21/11/2023;15
Botafogo SP 1 X 1 Fluminense;2023112117;1;1;1;21/11/2023;17
Botafogo SP 1 X 1 Fluminense;2023112118;1;1;1;21/11/2023;18
Botafogo SP 1 X 1 Fluminense;2023112416;1;1;0;24/11/2023;16
Botafogo SP 1 X 1 Fluminense;2023112422;1;1;1;24/11/2023;22
Botafogo SP 1 X 1 Fluminense;2023112520;1;1;1;25/11/2023;20
Botafogo SP 1 X 1 Fluminense;2023112521;1;1;0;25/11/2023;21
Botafogo SP 1 X 1 Fluminense;2023112617;1;1;1;26/11/2023;17
Bragantino 0 X 1 Fluminense;2023112612;1;1;0;26/11/2023;12
Bragantino 1 X 0 Fluminense;2023112315;1;1;0;23/11/2023;15
Bragantino 1 X 0 Fluminense;2023112613;1;1;0;26/11/2023;13
Branca;2023112103;1;1;0;21/11/2023;03
Branca 1994;2023112223;1;1;0;22/11/2023;23
Branca 1995;2023112510;1;1;0;25/11/2023;10
Branca 1996;2023112223;1;1;0;22/11/2023;23
Branca 2009;2023112223;1;1;0;22/11/2023;23
Branca 2009;2023112510;1;1;0;25/11/2023;10
Branca 2010;2023112223;1;1;0;22/11/2023;23
Branca 2012;2023112223;1;1;0;22/11/2023;23
Branca 2014 - 2015;2023112223;1;1;0;22/11/2023;23
Branca 2015 - 2016;2023112008;1;1;0;20/11/2023;08
Branca 2015 - 2016;2023112223;1;1;0;22/11/2023;23
Branca 2016;2023112008;1;1;0;20/11/2023;08
Branca 2017-2018;2023112008;1;1;0;20/11/2023;08
Branca 2019;2023112008;1;1;0;20/11/2023;08
Branca 2019;2023112223;1;1;0;22/11/2023;23
Branca 2020;2023112008;1;1;0;20/11/2023;08
Branca 2020;2023112300;1;1;0;23/11/2023;00
Branca 2021;2023112008;1;1;0;20/11/2023;08
Branca 2022;2023112008;1;1;0;20/11/2023;08
Branca 2023;2023112008;1;1;0;20/11/2023;08
Branca 2023;2023112300;1;1;0;23/11/2023;00
Branca 2023;2023112510;1;1;0;25/11/2023;10
Branco 1998;2023112115;1;1;0;21/11/2023;15
Branco 1998;2023112418;1;1;0;24/11/2023;18
Brant 1941;2023112600;1;1;0;26/11/2023;00
Brasileiro;2023112014;1;1;0;20/11/2023;14
Brasileiro;2023112310;1;1;0;23/11/2023;10
Brasileiro;2023112323;1;1;0;23/11/2023;23
Brasileiro - 2Âº Turno 2022;2023112301;1;1;0;23/11/2023;01
Brasileiro - XV de Jau;2023112518;1;1;0;25/11/2023;18
Brasileiro 1973;2023112317;1;1;1;23/11/2023;17
Brasileiro 1977;2023112515;1;1;0;25/11/2023;15
Brasileiro 1977;2023112614;1;1;0;26/11/2023;14
Brasileiro 1978;2023112011;1;1;1;20/11/2023;11
Brasileiro 1978;2023112115;1;1;0;21/11/2023;15
Brasileiro 1989;2023112519;1;1;0;25/11/2023;19
Brasileiro 1989;2023112523;1;1;0;25/11/2023;23
Brasileiro 1989;2023112614;1;1;0;26/11/2023;14
Brasileiro 1989;2023112616;1;1;0;26/11/2023;16
Brasileiro 1992;2023112022;1;1;0;20/11/2023;22
Brasileiro 2000;2023112012;1;1;0;20/11/2023;12
Brasileiro 2005;2023112203;1;1;0;22/11/2023;03
Brasileiro 2010;2023112311;1;1;0;23/11/2023;11
Brasileiro 2010;2023112518;1;1;0;25/11/2023;18
Brasileiro 2012;2023112311;1;1;0;23/11/2023;11
Brasileiro 2012;2023112518;1;1;0;25/11/2023;18
Brasileiro 2013;2023112311;1;1;0;23/11/2023;11
Brasileiro 2014;2023112311;1;1;0;23/11/2023;11
Brasileiro 2015;2023112311;1;1;0;23/11/2023;11
Brasileiro 2016;2023112311;1;1;0;23/11/2023;11
Brasileiro 2017;2023112311;1;1;0;23/11/2023;11
Brasileiro 2018;2023112311;1;1;0;23/11/2023;11
Brasileiro 2019;2023112311;1;1;0;23/11/2023;11
Brasileiro 2020;2023112311;1;1;0;23/11/2023;11
Brasileiro 2021;2023112301;1;1;0;23/11/2023;01
Brasileiro 2021;2023112311;1;1;0;23/11/2023;11
Brasileiro 2022;2023112023;1;1;0;20/11/2023;23
Brasileiro 2022;2023112115;1;1;0;21/11/2023;15
Brasileiro 2022;2023112301;1;1;0;23/11/2023;01
Brasileiro 2022;2023112311;1;1;0;23/11/2023;11
Brasileiro 2022;2023112518;1;1;0;25/11/2023;18
Brasileiro 2022;2023112612;1;1;0;26/11/2023;12
Brasileiro 2023;2023112014;1;1;0;20/11/2023;14
Brasileiro 2023;2023112210;1;1;0;22/11/2023;10
Brasileiro 2023;2023112220;1;1;0;22/11/2023;20
Brasileiro 2023;2023112311;1;1;0;23/11/2023;11
Brasileiro 2023;2023112315;1;1;0;23/11/2023;15
Brasileiro 2023;2023112408;1;1;0;24/11/2023;08
Brasileiro 2023;2023112518;1;1;0;25/11/2023;18
Brasileiro 2023;2023112523;1;1;0;25/11/2023;23
Brasileiro 2023;2023112608;1;1;0;26/11/2023;08
Brasileiro 2023;2023112614;1;1;0;26/11/2023;14
Brasileiro 2023;2023112622;1;1;0;26/11/2023;22
Brasileiro Serie B 1998;2023112017;1;1;1;20/11/2023;17
Brasileiro Serie B 1998;2023112106;1;1;1;21/11/2023;06
Brasileiro Serie B 1998;2023112218;1;1;1;22/11/2023;18
Brasileiro Serie B 1998;2023112221;1;1;1;22/11/2023;21
Brasileiro Serie B 1998;2023112317;1;1;1;23/11/2023;17
Brasileiro Serie B 1998;2023112522;1;1;1;25/11/2023;22
Brasileiro Serie B 1998;2023112610;1;1;1;26/11/2023;10
Brasileiro Serie B 1998;2023112620;1;1;1;26/11/2023;20
Brasileiro Serie C;2023112008;1;1;0;20/11/2023;08
Brasileiro Serie C 1999;2023112008;1;1;0;20/11/2023;08
Brasileiro Serie C 1999;2023112420;1;1;0;24/11/2023;20
Brasileiro Serie C 1999;2023112516;1;1;0;25/11/2023;16
Brasileirao pontos por ano;2023112016;1;1;0;20/11/2023;16
Brasiliense 0 X 3 Fluminense;2023112203;1;1;0;22/11/2023;03
Braulio da Silva Machado;2023112321;1;1;1;23/11/2023;21
Brunel 1975;2023112518;1;1;1;25/11/2023;18
Braulio Zanotto;2023112619;1;1;1;26/11/2023;19
Braulio Zanotto;2023112621;1;1;1;26/11/2023;21
Burgos 0 X 2 Fluminense;2023112219;1;1;0;22/11/2023;19
C. Potiguar/Baraunas 0 X 1 Fluminense;2023112210;1;1;0;22/11/2023;10
C. Potiguar/Baraunas 0 X 1 Fluminense;2023112419;1;1;1;24/11/2023;19
CRB 0 X 2 Fluminense;2023112220;1;1;0;22/11/2023;20
CRB 0 X 2 Fluminense;2023112516;1;1;0;25/11/2023;16
CRB 0 X 4 Fluminense;2023112416;1;1;0;24/11/2023;16
CRB 2 X 2 Fluminense;2023112519;1;1;0;25/11/2023;19
CSA 0 X 2 Fluminense;2023112115;1;1;0;21/11/2023;15
CSA 1 X 2 Fluminense;2023112422;1;1;0;24/11/2023;22
Cabofriense 1 X 4 Fluminense;2023112012;1;1;0;20/11/2023;12
Cabofriense 1 X 4 Fluminense;2023112013;1;1;0;20/11/2023;13
Cabralzinho 1968;2023112608;1;1;0;26/11/2023;08
Cadu 1998;2023112608;1;1;0;26/11/2023;08
Cadu 1998;2023112610;1;1;0;26/11/2023;10
Cadu 1998;2023112623;1;1;0;26/11/2023;23
Caio 2002;2023112021;1;1;0;20/11/2023;21
Caio 2002;2023112300;1;1;0;23/11/2023;00
Caio Henrique 2019;2023112607;1;1;0;26/11/2023;07
Caio Henrique 2019;2023112610;1;1;0;26/11/2023;10
Caio Martins;2023112014;1;1;1;20/11/2023;14
Caio Martins;2023112101;1;1;1;21/11/2023;01
Caio Martins;2023112518;1;1;1;25/11/2023;18
Caio Paulista 2023 - Gols por Ano;2023112004;1;1;0;20/11/2023;04
Calegari 2023;2023112610;1;1;0;26/11/2023;10
Camisa;2023112008;1;1;0;20/11/2023;08
Camisa;2023112009;1;1;0;20/11/2023;09
Camisa;2023112014;1;1;0;20/11/2023;14
Camisa;2023112015;1;1;0;20/11/2023;15
Camisa;2023112016;1;1;0;20/11/2023;16
Camisa;2023112103;1;1;0;21/11/2023;03
Camisa;2023112114;1;1;0;21/11/2023;14
Camisa;2023112223;1;1;0;22/11/2023;23
Camisa;2023112300;1;1;0;23/11/2023;00
Camisa;2023112305;1;1;0;23/11/2023;05
Camisa;2023112323;1;1;0;23/11/2023;23
Camisa;2023112418;1;1;0;24/11/2023;18
Camisa;2023112421;1;1;0;24/11/2023;21
Camisa;2023112516;1;1;0;25/11/2023;16
Camisa;2023112609;1;1;0;26/11/2023;09
Camisa;2023112611;1;1;0;26/11/2023;11
Camisa;2023112615;1;1;0;26/11/2023;15
Camisa ano a ano;2023112114;1;1;0;21/11/2023;14
Camisa ano a ano;2023112510;1;1;0;25/11/2023;10
Camisa ano a ano;2023112609;1;1;0;26/11/2023;09
Camisa por tipo;2023112103;1;1;0;21/11/2023;03
Camisa por tipo;2023112516;1;1;0;25/11/2023;16
Camisas em 1902;2023112510;1;1;0;25/11/2023;10
Camisas em 1930;2023112609;1;1;0;26/11/2023;09
Camisas em 1984;2023112510;1;1;0;25/11/2023;10
Camisas em Classicos;2023112016;1;1;0;20/11/2023;16
Camisas em Classicos;2023112114;1;1;0;21/11/2023;14
Camisas x Adversario;2023112103;1;1;0;21/11/2023;03
Campeonato da Capital 1993;2023112116;1;1;0;21/11/2023;16
Campeonato x Adversario;2023112518;1;1;0;25/11/2023;18
Campeonato x Adversario;2023112519;1;1;0;25/11/2023;19
Campeonato x Estadio;2023112108;1;1;0;21/11/2023;08
Campeonato x Jogador;2023112023;1;1;0;20/11/2023;23
Campeonato x Jogador;2023112100;1;1;0;21/11/2023;00
Campeonatos;2023112000;1;1;0;20/11/2023;00
Campeonatos;2023112007;1;1;0;20/11/2023;07
Campeonatos;2023112008;1;1;0;20/11/2023;08
Campeonatos;2023112012;1;1;0;20/11/2023;12
Campeonatos;2023112018;1;1;0;20/11/2023;18
Campeonatos;2023112023;1;1;0;20/11/2023;23
Campeonatos;2023112102;1;1;0;21/11/2023;02
Campeonatos;2023112108;1;1;0;21/11/2023;08
Campeonatos;2023112111;1;1;0;21/11/2023;11
Campeonatos;2023112118;1;1;0;21/11/2023;18
Campeonatos;2023112119;1;1;0;21/11/2023;19
Campeonatos;2023112218;1;1;0;22/11/2023;18
Campeonatos;2023112220;1;1;0;22/11/2023;20
Campeonatos;2023112301;1;1;0;23/11/2023;01
Campeonatos;2023112305;1;1;0;23/11/2023;05
Campeonatos;2023112307;1;1;0;23/11/2023;07
Campeonatos;2023112310;1;1;0;23/11/2023;10
Campeonatos;2023112314;1;1;0;23/11/2023;14
Campeonatos;2023112315;1;1;0;23/11/2023;15
Campeonatos;2023112317;1;1;0;23/11/2023;17
Campeonatos;2023112400;1;1;0;24/11/2023;00
Campeonatos;2023112408;1;1;0;24/11/2023;08
Campeonatos;2023112414;1;1;0;24/11/2023;14
Campeonatos;2023112415;1;1;0;24/11/2023;15
Campeonatos;2023112418;1;1;0;24/11/2023;18
Campeonatos;2023112421;1;1;0;24/11/2023;21
Campeonatos;2023112505;1;1;0;25/11/2023;05
Campeonatos;2023112512;1;1;0;25/11/2023;12
Campeonatos;2023112514;1;1;0;25/11/2023;14
Campeonatos;2023112515;1;1;0;25/11/2023;15
Campeonatos;2023112519;1;1;0;25/11/2023;19
Campeonatos;2023112608;1;1;0;26/11/2023;08
Campeonatos;2023112609;1;1;0;26/11/2023;09
Campeonatos;2023112617;1;1;0;26/11/2023;17
Campeonatos;2023112621;1;1;0;26/11/2023;21
Campeonatos;2023112622;1;1;0;26/11/2023;22
Campeonatos em 2010;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2010;2023112518;1;1;0;25/11/2023;18
Campeonatos em 2012;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2012;2023112518;1;1;0;25/11/2023;18
Campeonatos em 2013;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2014;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2015;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2016;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2017;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2018;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2019;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2020;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2021;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2022;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2022;2023112518;1;1;0;25/11/2023;18
Campeonatos em 2023;2023112311;1;1;0;23/11/2023;11
Campeonatos em 2023;2023112518;1;1;0;25/11/2023;18
Campeonatos por ano;2023112311;1;1;0;23/11/2023;11
Campeonatos por ano;2023112518;1;1;0;25/11/2023;18
Campinense 1 X 0 Fluminense;2023112203;1;1;0;22/11/2023;03
Campinense 1 X 4 Fluminense;2023112612;1;1;0;26/11/2023;12
Campo Grande 0 X 1 Fluminense;2023112213;1;1;0;22/11/2023;13
Campo Grande 0 X 1 Fluminense;2023112221;1;1;0;22/11/2023;21
Campo Grande 0 X 2 Fluminense;2023112221;1;1;0;22/11/2023;21
Campo Grande 0 X 4 Fluminense;2023112219;1;1;0;22/11/2023;19
Campo Grande 1 X 3 Fluminense;2023112213;1;1;0;22/11/2023;13
Campo Grande 2 X 0 Fluminense;2023112213;1;1;0;22/11/2023;13
Caninde;2023112116;1;1;0;21/11/2023;16
Canto do Rio 0 X 5 Fluminense;2023112223;1;1;0;22/11/2023;23
Canto do Rio 3 X 5 Fluminense;2023112418;1;1;0;24/11/2023;18
Careca 1989;2023112521;1;1;0;25/11/2023;21
Carioca;2023112411;1;1;0;24/11/2023;11
Carioca 0 X 6 Fluminense;2023112411;1;1;0;24/11/2023;11
Carioca 1906;2023112609;1;1;0;26/11/2023;09
Carioca 1907;2023112022;1;1;0;20/11/2023;22
Carioca 1912;2023112115;1;1;1;21/11/2023;15
Carioca 1913;2023112000;1;1;0;20/11/2023;00
Carioca 1927;2023112308;1;1;1;23/11/2023;08
Carioca 1927;2023112418;1;1;1;24/11/2023;18
Carioca 1929;2023112023;1;1;0;20/11/2023;23
Carioca 1930;2023112023;1;1;0;20/11/2023;23
Carioca 1939;2023112101;1;1;0;21/11/2023;01
Carioca 1941;2023112021;1;1;1;20/11/2023;21
Carioca 1944;2023112101;1;1;0;21/11/2023;01
Carioca 1952;2023112010;1;1;1;20/11/2023;10
Carioca 1954;2023112418;1;1;0;24/11/2023;18
Carioca 1960;2023112223;1;1;0;22/11/2023;23
Carioca 1964;2023112307;1;1;0;23/11/2023;07
Carioca 1964;2023112614;1;1;0;26/11/2023;14
Carioca 1971;2023112218;1;1;0;22/11/2023;18
Carioca 1974;2023112022;1;1;0;20/11/2023;22
Carioca 1977;2023112515;1;1;0;25/11/2023;15
Carioca 1978;2023112216;1;1;1;22/11/2023;16
Carioca 1978;2023112223;1;1;1;22/11/2023;23
Carioca 1978;2023112321;1;1;1;23/11/2023;21
Carioca 1978;2023112622;1;1;0;26/11/2023;22
Carioca 1979;2023112106;1;1;1;21/11/2023;06
Carioca 1979;2023112206;1;0;0;22/11/2023;06
Carioca 1979;2023112320;1;1;1;23/11/2023;20
Carioca 1980;2023112115;1;1;0;21/11/2023;15
Carioca 1981;2023112115;1;1;0;21/11/2023;15
Carioca 1986;2023112020;1;1;1;20/11/2023;20
Carioca 1986;2023112117;1;1;1;21/11/2023;17
Carioca 1986;2023112616;1;1;1;26/11/2023;16
Carioca 1989;2023112516;1;1;0;25/11/2023;16
Carioca 1990;2023112219;1;1;0;22/11/2023;19
Carioca 1992;2023112022;1;1;0;20/11/2023;22
Carioca 1993;2023112115;1;1;1;21/11/2023;15
Carioca 1994;2023112214;1;1;1;22/11/2023;14
Carioca 1994;2023112502;1;1;1;25/11/2023;02
Carioca 1995;2023112109;1;1;1;21/11/2023;09
Carioca 1995;2023112612;1;1;1;26/11/2023;12
Carioca 1996;2023112301;1;1;1;23/11/2023;01
Carioca 2001;2023112518;1;1;0;25/11/2023;18
Carioca 2002;2023112022;1;1;0;20/11/2023;22
Carioca 2005;2023112022;1;1;0;20/11/2023;22
Carioca 2009;2023112410;1;1;0;24/11/2023;10
Carioca 2013;2023112111;1;1;0;21/11/2023;11
Carioca 2015;2023112317;1;1;0;23/11/2023;17
Carioca 2017;2023112021;1;1;0;20/11/2023;21
Carioca 2022;2023112514;1;1;0;25/11/2023;14
Carioca 2023;2023112000;1;1;0;20/11/2023;00
Carioca 2023;2023112513;1;1;0;25/11/2023;13
Carl Waymar;2023112115;1;1;0;21/11/2023;15
Carlinhos 1979;2023112523;1;1;0;25/11/2023;23
Carlos Alberto 2007;2023112223;1;1;0;22/11/2023;23
Carlos Alberto 2007;2023112607;1;1;0;26/11/2023;07
Carlos Alberto Torres 1976;2023112303;1;1;0;23/11/2023;03
Carlos Amarilla;2023112113;1;1;0;21/11/2023;13
Carlos Andre 1990;2023112406;1;1;1;24/11/2023;06
Carlos Andre 1990;2023112415;1;1;1;24/11/2023;15
Carlos Renaux 2 X 4 Fluminense;2023112422;1;1;0;24/11/2023;22
Carlyle 1952;2023112511;1;1;0;25/11/2023;11
Carlyle 1952;2023112607;1;1;0;26/11/2023;07
Carlyle 1952;2023112609;1;1;0;26/11/2023;09
Carreiro 1943;2023112116;1;1;0;21/11/2023;16
Carreiro 1943;2023112607;1;1;0;26/11/2023;07
Carreiro 1943;2023112608;1;1;0;26/11/2023;08
Cartao em campeonato;2023112410;1;1;0;24/11/2023;10
Cartao x Jogador;2023112521;1;1;0;25/11/2023;21
Cartoes - Jogador;2023112521;1;1;0;25/11/2023;21
Cartoes em 2023;2023112521;1;1;0;25/11/2023;21
Cartoes no(a) Brasileiro;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Brasileiro 2023;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Carioca;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Carioca 2023;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Copa do Brasil;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Copa do Brasil 2023;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Florida Cup;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Libertadores da America;2023112410;1;1;0;24/11/2023;10
Cartoes no(a) Libertadores da America 2023;2023112410;1;1;0;24/11/2023;10
Cartoes por ano;2023112521;1;1;0;25/11/2023;21
Casagrande 1974;2023112111;1;1;0;21/11/2023;11
Casagrande 1974;2023112112;1;1;0;21/11/2023;12
Cascavel 1 X 3 Fluminense;2023112115;1;1;0;21/11/2023;15
Castanhal 1 X 8 Fluminense;2023112612;1;1;0;26/11/2023;12
Castilho 1965;2023112000;1;1;0;20/11/2023;00
Castilho 1965;2023112117;1;1;0;21/11/2023;17
Castilho 1965;2023112208;1;1;0;22/11/2023;08
Castilho 1965;2023112418;1;1;0;24/11/2023;18
Ceara - Maracana;2023112310;1;1;0;23/11/2023;10
Ceara 0 X 1 Fluminense;2023112011;1;1;0;20/11/2023;11
Ceara 0 X 5 Fluminense;2023112612;1;1;0;26/11/2023;12
Ceara 1 X 4 Fluminense;2023112203;1;1;0;22/11/2023;03
Celso 1923;2023112116;1;1;0;21/11/2023;16
Charles Guerreiro 1996;2023112623;1;1;0;26/11/2023;23
Chico Netto 1924;2023112116;1;1;0;21/11/2023;16
Chico Netto 1924;2023112523;1;1;0;25/11/2023;23
Chico Netto 1924;2023112609;1;1;0;26/11/2023;09
Chico Netto 1924 - Gols por Ano;2023112215;1;1;0;22/11/2023;15
Chiquinho 1993;2023112417;1;1;1;24/11/2023;17
Cinza 2012;2023112014;1;1;0;20/11/2023;14
Cinza 2012;2023112015;1;1;0;20/11/2023;15
Cinza 2012;2023112223;1;1;0;22/11/2023;23
Cinza e Branca 2002;2023112223;1;1;0;22/11/2023;23
Clinamute Vieira Franca;2023112122;1;1;1;21/11/2023;22
Classicos Regionais;2023112016;1;1;0;20/11/2023;16
Classicos em Campeonato;2023112023;1;1;0;20/11/2023;23
Claudio Adao 1981;2023112021;1;1;0;20/11/2023;21
Claudio Adao 1981;2023112608;1;1;0;26/11/2023;08
Claudio Garcia 1971;2023112420;1;1;0;24/11/2023;20
Claudio Garcia 1971;2023112422;1;1;0;24/11/2023;22
Claudio Garcia 1971;2023112423;1;1;0;24/11/2023;23
Claudio Garcia 1971;2023112508;1;1;0;25/11/2023;08
Claudio Garcia 1971;2023112608;1;1;0;26/11/2023;08
Clovis 1962;2023112511;1;1;0;25/11/2023;11
Clovis 1962;2023112607;1;1;0;26/11/2023;07
Coelho 1927;2023112116;1;1;0;21/11/2023;16
Coelho 1927 - Gols por Ano;2023112215;1;1;0;22/11/2023;15
Colocacao em Campeonatos;2023112413;1;1;0;24/11/2023;13
Colonia 4 X 1 Fluminense;2023112521;1;1;0;25/11/2023;21
Comb Icasa/guarani 2 X 2 Fluminense;2023112210;1;1;1;22/11/2023;10
Comb Icasa/guarani 2 X 2 Fluminense;2023112501;1;1;1;25/11/2023;01
Comb Icasa/guarani 2 X 2 Fluminense;2023112621;1;1;1;26/11/2023;21
Comb. Municipal-Amer 0 X 2 Fluminense;2023112022;1;1;0;20/11/2023;22
Combinado Europeu 1 X 3 Fluminense;2023112416;1;1;0;24/11/2023;16
Combinado Maseru 0 X 3 Fluminense;2023112220;1;1;0;22/11/2023;20
Comparacao entre anos;2023112016;1;1;0;20/11/2023;16
Comparacao entre anos;2023112017;1;1;0;20/11/2023;17
Comparacao entre anos;2023112116;1;1;0;21/11/2023;16
Comparacao entre anos;2023112210;1;1;0;22/11/2023;10
Comparacao entre anos;2023112320;1;1;0;23/11/2023;20
Conca 2015;2023112600;1;1;0;26/11/2023;00
Confianca 0 X 2 Fluminense;2023112020;1;1;0;20/11/2023;20
Conmebol;2023112323;1;1;0;23/11/2023;23
Conmebol 1992;2023112008;1;1;0;20/11/2023;08
Conmebol 1992;2023112516;1;1;0;25/11/2023;16
Conmebol 1993;2023112008;1;1;0;20/11/2023;08
Conmebol 1993;2023112516;1;1;0;25/11/2023;16
Conmebol 1996;2023112008;1;1;0;20/11/2023;08
Conmebol 1996;2023112116;1;1;0;21/11/2023;16
Conmebol 1996;2023112516;1;1;0;25/11/2023;16
Conselheiro Galvao;2023112502;1;1;0;25/11/2023;02
Conselheiro Galvao;2023112619;1;1;0;26/11/2023;19
Consulta Jogo Numero;2023112313;1;1;0;23/11/2023;13
Consulta Jogo Numero;2023112320;1;1;0;23/11/2023;20
Consulta Jogo Numero contra adversario;2023112320;1;1;0;23/11/2023;20
Consulta Jogo em hh/mm;2023112214;1;1;0;22/11/2023;14
Consulta Jogo em hh/mm;2023112311;1;1;0;23/11/2023;11
Consulta Jogo em hh/mm;2023112320;1;1;0;23/11/2023;20
Consulta Placar;2023112300;1;1;0;23/11/2023;00
Consulta Placar;2023112304;1;1;0;23/11/2023;04
Consulta Tecnico Adversario;2023112009;1;1;0;20/11/2023;09
Consultas Especiais;2023112008;1;1;0;20/11/2023;08
Consultas Especiais;2023112009;1;1;0;20/11/2023;09
Consultas Especiais;2023112013;1;1;0;20/11/2023;13
Consultas Especiais;2023112015;1;1;0;20/11/2023;15
Consultas Especiais;2023112021;1;1;0;20/11/2023;21
Consultas Especiais;2023112022;1;1;0;20/11/2023;22
Consultas Especiais;2023112106;1;1;0;21/11/2023;06
Consultas Especiais;2023112108;1;1;0;21/11/2023;08
Consultas Especiais;2023112109;1;1;0;21/11/2023;09
Consultas Especiais;2023112111;1;1;0;21/11/2023;11
Consultas Especiais;2023112112;1;1;0;21/11/2023;12
Consultas Especiais;2023112114;1;1;0;21/11/2023;14
Consultas Especiais;2023112117;1;1;0;21/11/2023;17
Consultas Especiais;2023112200;1;1;0;22/11/2023;00
Consultas Especiais;2023112213;1;1;0;22/11/2023;13
Consultas Especiais;2023112214;1;1;0;22/11/2023;14
Consultas Especiais;2023112221;1;1;0;22/11/2023;21
Consultas Especiais;2023112304;1;1;0;23/11/2023;04
Consultas Especiais;2023112305;1;1;0;23/11/2023;05
Consultas Especiais;2023112308;1;1;0;23/11/2023;08
Consultas Especiais;2023112309;1;1;0;23/11/2023;09
Consultas Especiais;2023112314;1;1;0;23/11/2023;14
Consultas Especiais;2023112317;1;1;0;23/11/2023;17
Consultas Especiais;2023112409;1;1;0;24/11/2023;09
Consultas Especiais;2023112411;1;1;0;24/11/2023;11
Consultas Especiais;2023112412;1;1;0;24/11/2023;12
Consultas Especiais;2023112416;1;1;0;24/11/2023;16
Consultas Especiais;2023112418;1;1;0;24/11/2023;18
Consultas Especiais;2023112502;1;1;0;25/11/2023;02
Consultas Especiais;2023112504;1;1;0;25/11/2023;04
Consultas Especiais;2023112505;1;1;0;25/11/2023;05
Consultas Especiais;2023112508;1;1;0;25/11/2023;08
Consultas Especiais;2023112509;1;1;0;25/11/2023;09
Consultas Especiais;2023112514;1;1;0;25/11/2023;14
Consultas Especiais;2023112515;1;1;0;25/11/2023;15
Consultas Especiais;2023112516;1;1;0;25/11/2023;16
Consultas Especiais;2023112520;1;1;0;25/11/2023;20
Consultas Especiais;2023112601;1;1;0;26/11/2023;01
Consultas Especiais;2023112603;1;1;0;26/11/2023;03
Consultas Especiais;2023112608;1;1;0;26/11/2023;08
Consultas Especiais;2023112611;1;1;0;26/11/2023;11
Consultas Especiais;2023112613;1;1;0;26/11/2023;13
Consultas Especiais;2023112616;1;1;0;26/11/2023;16
Consultas Especiais;2023112623;1;1;0;26/11/2023;23
Copa Kirim 1987;2023112119;1;1;0;21/11/2023;19
Copa Kirim 1987;2023112223;1;1;0;22/11/2023;23
Copa Montevideu 1953;2023112007;1;1;0;20/11/2023;07
Copa Montevideu 1954;2023112007;1;1;0;20/11/2023;07
Copa Rio-Mundial 1952 - Maracana;2023112108;1;1;0;21/11/2023;08
Copa Sul Americana 2009;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2014;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2017;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2018;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2019;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2020;2023112007;1;1;0;20/11/2023;07
Copa Sul Americana 2022;2023112007;1;1;0;20/11/2023;07
