Cidade;Data;Usuarios;Novos usuarios;Total;DT
Ananindeua;20231111;1;1;1;11/11/2023
Anapolis;20231110;1;1;1;10/11/2023
Aracaju;20231107;1;0;1;07/11/2023
Aracaju;20231109;1;1;1;09/11/2023
Arapiraca;20231106;1;1;1;06/11/2023
Araraquara;20231108;1;1;0;08/11/2023
Araraquara;20231109;1;0;4;09/11/2023
Arcoverde;20231107;1;1;1;07/11/2023
Areal;20231110;1;0;1;10/11/2023
Areal;20231111;1;0;2;11/11/2023
Areal;20231112;1;0;2;12/11/2023
Bambui;20231112;1;0;1;12/11/2023
Barra Mansa;20231107;1;1;1;07/11/2023
Barra Mansa;20231112;1;1;1;12/11/2023
Barra do Pirai;20231110;1;1;1;10/11/2023
Barra do Pirai;20231111;1;1;0;11/11/2023
Barra do Pirai;20231112;1;0;1;12/11/2023
Barretos;20231107;1;1;1;07/11/2023
Barueri;20231109;1;1;1;09/11/2023
Barueri;20231112;1;1;0;12/11/2023
Belem;20231107;1;1;1;07/11/2023
Belem;20231108;1;0;1;08/11/2023
Belem;20231110;1;1;1;10/11/2023
Belem;20231111;1;0;1;11/11/2023
Belford Roxo;20231109;1;1;1;09/11/2023
Belford Roxo;20231112;1;1;1;12/11/2023
Belo Horizonte;20231106;1;1;1;06/11/2023
Belo Horizonte;20231108;1;1;1;08/11/2023
Benidorm;20231110;1;0;1;10/11/2023
Bogota;20231106;1;1;1;06/11/2023
Braganca Paulista;20231110;1;1;1;10/11/2023
Cachoeiro de Itapemirim;20231112;1;1;1;12/11/2023
Campinas;20231106;1;1;1;06/11/2023
Campo Grande;20231106;1;1;1;06/11/2023
Campo Grande;20231110;1;1;1;10/11/2023
Campo Grande;20231112;1;0;1;12/11/2023
Cangucu;20231112;1;0;1;12/11/2023
Cataguases;20231107;1;1;1;07/11/2023
Cataguases;20231110;1;1;1;10/11/2023
Caxias do Sul;20231108;1;1;1;08/11/2023
Cidade Ocidental;20231107;1;1;1;07/11/2023
Colatina;20231111;1;1;1;11/11/2023
Colatina;20231112;1;0;0;12/11/2023
Colombo;20231107;1;1;1;07/11/2023
Concordia;20231111;1;1;1;11/11/2023
Cotia;20231109;1;1;1;09/11/2023
Criciuma;20231107;1;1;1;07/11/2023
Curitiba;20231111;1;1;1;11/11/2023
Curitiba;20231112;1;0;1;12/11/2023
Diadema;20231107;1;1;1;07/11/2023
Dracena;20231111;1;1;1;11/11/2023
Duque de Caxias;20231109;1;1;1;09/11/2023
Duque de Caxias;20231111;1;0;3;11/11/2023
Feira de Santana;20231106;1;0;1;06/11/2023
Feira de Santana;20231107;1;1;1;07/11/2023
Fernandopolis;20231107;1;0;1;07/11/2023
Florianopolis;20231109;1;1;1;09/11/2023
Fortaleza;20231107;1;0;1;07/11/2023
Fortaleza;20231108;1;1;0;08/11/2023
Frankfurt;20231111;1;0;1;11/11/2023
Goiania;20231107;1;0;1;07/11/2023
Goiania;20231110;1;1;2;10/11/2023
Goiania;20231112;1;0;2;12/11/2023
Guarapari;20231107;1;0;1;07/11/2023
Guarapari;20231108;1;0;2;08/11/2023
Guarapari;20231111;1;0;2;11/11/2023
Guarapari;20231112;1;0;2;12/11/2023
Guaratingueta;20231109;1;1;0;09/11/2023
Guaruja;20231110;1;1;1;10/11/2023
Guarulhos;20231110;1;1;0;10/11/2023
Indaiatuba;20231108;1;1;1;08/11/2023
Itaguai;20231111;1;1;1;11/11/2023
Itanhaem;20231107;1;1;1;07/11/2023
Itaperuna;20231106;1;1;1;06/11/2023
Itarare;20231106;1;1;1;06/11/2023
Itatiaia;20231106;1;1;1;06/11/2023
Itauna;20231107;1;0;1;07/11/2023
Itauna;20231111;1;1;1;11/11/2023
Itumbiara;20231112;1;1;1;12/11/2023
Iuna;20231106;1;1;1;06/11/2023
Jacarezinho;20231112;1;1;1;12/11/2023
Jequie;20231109;1;1;1;09/11/2023
Joanopolis;20231106;1;1;1;06/11/2023
Joao Pessoa;20231109;1;0;1;09/11/2023
Joao Pessoa;20231110;1;1;1;10/11/2023
Joao Pessoa;20231112;1;1;1;12/11/2023
Jose Bonifacio;20231109;1;0;1;09/11/2023
Jose Bonifacio;20231110;1;0;1;10/11/2023
Jose Bonifacio;20231112;1;0;1;12/11/2023
Juazeiro do Norte;20231111;1;1;1;11/11/2023
Juazeiro do Norte;20231112;1;1;0;12/11/2023
Juiz de Fora;20231112;1;0;1;12/11/2023
Jundiai;20231110;1;0;1;10/11/2023
Katwijk aan Zee;20231107;1;1;1;07/11/2023
Lages;20231109;1;1;1;09/11/2023
Linhares;20231111;1;1;1;11/11/2023
Lisbon;20231107;1;1;1;07/11/2023
Lisbon;20231112;1;1;1;12/11/2023
Luanda;20231112;1;1;1;12/11/2023
Lyon;20231107;1;1;1;07/11/2023
Macae;20231112;1;0;2;12/11/2023
Maceio;20231106;1;1;1;06/11/2023
Mage;20231106;1;1;1;06/11/2023
Malaga;20231110;1;1;1;10/11/2023
Manaus;20231109;1;1;1;09/11/2023
Manaus;20231110;1;1;1;10/11/2023
Manaus;20231111;1;1;1;11/11/2023
Marataizes;20231110;1;0;1;10/11/2023
Marechal Deodoro;20231108;1;0;1;08/11/2023
Marica;20231106;1;0;1;06/11/2023
Marica;20231107;1;0;1;07/11/2023
Mesquita;20231112;1;0;1;12/11/2023
Mexico City;20231109;1;0;2;09/11/2023
Monte Aprazivel;20231110;1;0;1;10/11/2023
Moscow;20231112;1;1;1;12/11/2023
Mossoro;20231108;1;1;1;08/11/2023
Mossoro;20231111;1;0;1;11/11/2023
Muriae;20231110;1;0;1;10/11/2023
Muriae;20231112;1;0;1;12/11/2023
Natal;20231110;1;0;1;10/11/2023
Natal;20231111;1;1;1;11/11/2023
Natal;20231112;1;1;1;12/11/2023
Nilopolis;20231108;1;1;2;08/11/2023
Nilopolis;20231109;1;0;2;09/11/2023
Nilopolis;20231110;1;0;1;10/11/2023
Nova Friburgo;20231109;1;0;1;09/11/2023
Nova Friburgo;20231112;1;1;1;12/11/2023
Nova Iguacu;20231108;1;1;1;08/11/2023
Nova Iguacu;20231111;1;1;1;11/11/2023
Nova Iguacu;20231112;1;1;1;12/11/2023
Nova Lima;20231107;1;1;1;07/11/2023
Nova Vicosa;20231109;1;1;1;09/11/2023
Novo Gama;20231110;1;1;1;10/11/2023
Osasco;20231109;1;1;1;09/11/2023
Palo Alto;20231109;1;1;1;09/11/2023
Paranagua;20231111;1;0;1;11/11/2023
Paranavai;20231107;1;1;1;07/11/2023
Parnamirim;20231106;1;0;1;06/11/2023
Pedro Leopoldo;20231112;1;1;1;12/11/2023
Pelotas;20231106;1;1;1;06/11/2023
Petropolis;20231107;1;1;1;07/11/2023
Petropolis;20231111;1;0;2;11/11/2023
Petropolis;20231112;1;0;4;12/11/2023
Pirapora;20231112;1;1;1;12/11/2023
Portland;20231110;1;1;1;10/11/2023
Porto;20231107;1;0;1;07/11/2023
Porto;20231108;1;0;2;08/11/2023
Porto;20231111;1;1;1;11/11/2023
Porto Alegre;20231107;1;1;1;07/11/2023
Porto Alegre;20231109;1;1;1;09/11/2023
Queimados;20231106;1;1;1;06/11/2023
Recife;20231106;1;1;1;06/11/2023
Recife;20231107;1;1;0;07/11/2023
Recife;20231109;1;1;1;09/11/2023
Recife;20231110;1;1;1;10/11/2023
Resende;20231109;1;1;1;09/11/2023
Ribeirao Preto;20231111;1;1;1;11/11/2023
Rio Bonito;20231107;1;0;1;07/11/2023
Rio Bonito;20231108;1;0;1;08/11/2023
Rio Bonito;20231109;1;0;1;09/11/2023
Rio Bonito;20231110;1;0;1;10/11/2023
Rio Branco;20231106;1;1;1;06/11/2023
Rio das Ostras;20231106;1;1;1;06/11/2023
Rio das Ostras;20231109;1;1;0;09/11/2023
Rio das Ostras;20231110;1;0;0;10/11/2023
Rondonopolis;20231106;1;1;1;06/11/2023
Salvador;20231108;1;0;0;08/11/2023
Salvador;20231109;1;1;0;09/11/2023
Salvador;20231111;1;0;0;11/11/2023
Santo Andre;20231107;1;1;1;07/11/2023
Sao Bernardo do Campo;20231108;1;1;1;08/11/2023
Sao Borja;20231108;1;1;0;08/11/2023
Sao Francisco de Paula;20231108;1;1;1;08/11/2023
Sao Goncalo;20231111;1;0;1;11/11/2023
Sao Goncalo do Amarante;20231106;1;1;0;06/11/2023
Sao Joao de Meriti;20231107;1;1;1;07/11/2023
Sao Jose dos Campos;20231107;1;1;1;07/11/2023
Sapiranga;20231111;1;1;0;11/11/2023
Saquarema;20231106;1;1;0;06/11/2023
Saratov;20231111;1;1;1;11/11/2023
Seropedica;20231109;1;0;1;09/11/2023
Serra;20231106;1;0;1;06/11/2023
Serra;20231111;1;0;1;11/11/2023
Sete Lagoas;20231111;1;0;4;11/11/2023
Sorocaba;20231111;1;0;1;11/11/2023
Stuttgart;20231109;1;1;1;09/11/2023
Tallahassee;20231106;1;1;1;06/11/2023
Taquara;20231107;1;1;1;07/11/2023
Taubate;20231111;1;1;1;11/11/2023
Teresina;20231110;1;0;1;10/11/2023
Teresopolis;20231106;1;1;1;06/11/2023
Teresopolis;20231110;1;0;1;10/11/2023
Toronto;20231109;1;1;0;09/11/2023
Tubarao;20231110;1;1;0;10/11/2023
Uberlandia;20231107;1;0;1;07/11/2023
Ulyanovsk;20231108;1;0;2;08/11/2023
Ulyanovsk;20231111;1;0;1;11/11/2023
Vacaria;20231106;1;1;0;06/11/2023
Varginha;20231108;1;0;4;08/11/2023
Varginha;20231109;1;0;0;09/11/2023
Varginha;20231111;1;0;1;11/11/2023
Venice;20231109;1;1;1;09/11/2023
Vila Velha;20231107;1;1;1;07/11/2023
Vila Velha;20231108;1;1;0;08/11/2023
Vila Velha;20231110;1;0;1;10/11/2023
Vitoria;20231111;1;1;1;11/11/2023
Vitoria;20231112;1;0;1;12/11/2023
Vitoria da Conquista;20231111;1;1;1;11/11/2023
Volta Redonda;20231106;1;1;0;06/11/2023
Volta Redonda;20231107;1;1;1;07/11/2023
Volta Redonda;20231109;1;1;1;09/11/2023
Volta Redonda;20231112;1;1;1;12/11/2023
Waterloo;20231109;1;0;1;09/11/2023
Anapolis;20231112;0;0;0;12/11/2023
Campos dos Goytacazes;20231107;0;0;0;07/11/2023
Duque de Caxias;20231112;0;0;0;12/11/2023
Goiania;20231108;0;0;0;08/11/2023
Marataizes;20231109;0;0;0;09/11/2023
Marechal Deodoro;20231112;0;0;0;12/11/2023
Queimados;20231111;0;0;0;11/11/2023
Rolandia;20231108;0;0;0;08/11/2023
Sao Joao da Barra;20231112;0;0;0;12/11/2023
Serra;20231109;0;0;0;09/11/2023
Taubate;20231112;0;0;0;12/11/2023
Rio de Janeiro;20231116;45;22;41;16/11/2023
Rio de Janeiro;20231114;39;25;38;14/11/2023
Rio de Janeiro;20231115;39;22;37;15/11/2023
Rio de Janeiro;20231113;38;26;39;13/11/2023
Rio de Janeiro;20231117;36;24;40;17/11/2023
Rio de Janeiro;20231118;31;12;35;18/11/2023
Rio de Janeiro;20231119;22;11;25;19/11/2023
(not set);20231115;13;12;10;15/11/2023
(not set);20231113;9;5;7;13/11/2023
(not set);20231116;8;6;7;16/11/2023
(not set);20231119;8;6;8;19/11/2023
Sao Paulo;20231119;8;4;8;19/11/2023
(not set);20231117;7;6;4;17/11/2023
Sao Paulo;20231114;7;7;7;14/11/2023
(not set);20231118;5;5;2;18/11/2023
Niteroi;20231117;5;1;5;17/11/2023
Sao Paulo;20231113;5;2;4;13/11/2023
(not set);20231114;4;4;3;14/11/2023
Brasilia;20231116;4;3;3;16/11/2023
Curitiba;20231114;4;3;1;14/11/2023
Goiania;20231116;4;1;4;16/11/2023
Niteroi;20231118;4;2;3;18/11/2023
Sao Paulo;20231115;4;3;3;15/11/2023
Belo Horizonte;20231118;3;2;2;18/11/2023
Belo Horizonte;20231119;3;3;3;19/11/2023
Brasilia;20231114;3;2;3;14/11/2023
Brasilia;20231115;3;1;3;15/11/2023
Brasilia;20231117;3;2;3;17/11/2023
Campos dos Goytacazes;20231115;3;2;3;15/11/2023
Fortaleza;20231115;3;0;4;15/11/2023
Goiania;20231119;3;2;3;19/11/2023
Niteroi;20231113;3;2;2;13/11/2023
Niteroi;20231114;3;2;3;14/11/2023
Niteroi;20231115;3;1;3;15/11/2023
Niteroi;20231116;3;1;3;16/11/2023
Niteroi;20231119;3;0;3;19/11/2023
Petropolis;20231115;3;2;4;15/11/2023
Petropolis;20231117;3;0;3;17/11/2023
Sao Paulo;20231116;3;3;3;16/11/2023
Sao Paulo;20231117;3;3;2;17/11/2023
Sao Paulo;20231118;3;2;3;18/11/2023
Vila Velha;20231113;3;2;4;13/11/2023
Vila Velha;20231119;3;2;3;19/11/2023
Aracaju;20231113;2;2;2;13/11/2023
Belem;20231114;2;2;1;14/11/2023
Blumenau;20231115;2;2;1;15/11/2023
Braco do Norte;20231117;2;1;3;17/11/2023
Braco do Norte;20231119;2;1;2;19/11/2023
Cabo Frio;20231113;2;2;2;13/11/2023
Campinas;20231113;2;1;1;13/11/2023
Campos dos Goytacazes;20231114;2;2;2;14/11/2023
Charleston;20231118;2;2;5;18/11/2023
Curitiba;20231115;2;1;2;15/11/2023
Fortaleza;20231114;2;2;2;14/11/2023
Juiz de Fora;20231113;2;0;0;13/11/2023
Juiz de Fora;20231116;2;1;2;16/11/2023
Maceio;20231114;2;1;2;14/11/2023
Maceio;20231115;2;1;2;15/11/2023
Manaus;20231115;2;2;2;15/11/2023
Nova Iguacu;20231114;2;1;2;14/11/2023
Petropolis;20231113;2;0;4;13/11/2023
Petropolis;20231114;2;0;3;14/11/2023
Porto Alegre;20231114;2;2;2;14/11/2023
Puebla;20231119;2;1;2;19/11/2023
Recife;20231114;2;2;2;14/11/2023
Recife;20231119;2;2;1;19/11/2023
Salvador;20231114;2;1;1;14/11/2023
Salvador;20231115;2;0;1;15/11/2023
Sao Goncalo;20231115;2;2;2;15/11/2023
Serra;20231114;2;1;2;14/11/2023
Uberlandia;20231119;2;0;6;19/11/2023
Vitoria;20231115;2;2;2;15/11/2023
Vitoria;20231116;2;2;2;16/11/2023
Amadora;20231113;1;0;1;13/11/2023
Amadora;20231117;1;0;1;17/11/2023
Amparo;20231119;1;1;1;19/11/2023
Aracaju;20231114;1;1;0;14/11/2023
Aracaju;20231115;1;1;0;15/11/2023
Aracaju;20231116;1;1;1;16/11/2023
Aracaju;20231119;1;1;1;19/11/2023
Araruama;20231114;1;1;0;14/11/2023
Areal;20231113;1;0;2;13/11/2023
Areal;20231114;1;0;3;14/11/2023
Areal;20231116;1;0;1;16/11/2023
Areal;20231117;1;0;1;17/11/2023
Atyrau;20231113;1;1;0;13/11/2023
Avare;20231117;1;1;1;17/11/2023
Balneario Camboriu;20231114;1;1;1;14/11/2023
Barra Mansa;20231115;1;1;1;15/11/2023
Barra do Pirai;20231116;1;1;0;16/11/2023
Barreiras;20231117;1;0;1;17/11/2023
Belem;20231113;1;1;1;13/11/2023
Belem;20231116;1;1;1;16/11/2023
Belford Roxo;20231119;1;1;1;19/11/2023
Belo Horizonte;20231114;1;1;0;14/11/2023
Belo Horizonte;20231116;1;0;1;16/11/2023
Bezerros;20231115;1;1;1;15/11/2023
Blumenau;20231116;1;1;1;16/11/2023
Botucatu;20231119;1;1;1;19/11/2023
Braco do Norte;20231118;1;0;0;18/11/2023
Braga;20231119;1;1;1;19/11/2023
Brasilia;20231113;1;0;1;13/11/2023
Brasilia;20231119;1;0;1;19/11/2023
Cachoeiro de Itapemirim;20231118;1;1;2;18/11/2023
Camacari;20231116;1;0;1;16/11/2023
Camboriu;20231115;1;0;3;15/11/2023
Campina Grande;20231116;1;1;1;16/11/2023
Campinas;20231114;1;1;1;14/11/2023
Campinas;20231117;1;1;1;17/11/2023
Campinas;20231118;1;1;1;18/11/2023
Campinas;20231119;1;1;1;19/11/2023
Campo Grande;20231114;1;0;1;14/11/2023
Campo Grande;20231115;1;0;1;15/11/2023
Campo Grande;20231118;1;1;1;18/11/2023
Campo Grande;20231119;1;0;1;19/11/2023
Campos dos Goytacazes;20231113;1;1;1;13/11/2023
Campos dos Goytacazes;20231116;1;0;1;16/11/2023
Castanhal;20231117;1;1;0;17/11/2023
Cataguases;20231118;1;1;1;18/11/2023
Concordia;20231117;1;0;1;17/11/2023
Crato;20231117;1;1;1;17/11/2023
Crescent City;20231119;1;1;0;19/11/2023
Criciuma;20231117;1;1;0;17/11/2023
Curitiba;20231116;1;1;1;16/11/2023
Curitiba;20231117;1;1;1;17/11/2023
Curitiba;20231119;1;1;1;19/11/2023
Duque de Caxias;20231113;1;0;1;13/11/2023
Duque de Caxias;20231114;1;1;1;14/11/2023
Duque de Caxias;20231115;1;1;0;15/11/2023
Duque de Caxias;20231116;1;1;1;16/11/2023
Feira de Santana;20231114;1;1;1;14/11/2023
Florianopolis;20231117;1;1;1;17/11/2023
Fortaleza;20231116;1;1;1;16/11/2023
Fortaleza;20231118;1;1;1;18/11/2023
Garca;20231116;1;0;1;16/11/2023
Goiania;20231113;1;0;1;13/11/2023
Goiania;20231114;1;0;1;14/11/2023
Goiania;20231115;1;0;3;15/11/2023
Goiania;20231117;1;0;2;17/11/2023
Goiania;20231118;1;0;1;18/11/2023
Guanambi;20231116;1;1;1;16/11/2023
Guarapari;20231119;1;1;1;19/11/2023
Ilheus;20231116;1;1;0;16/11/2023
Itaborai;20231115;1;1;1;15/11/2023
Itaborai;20231119;1;1;0;19/11/2023
Itaperuna;20231116;1;1;1;16/11/2023
Itapipoca;20231118;1;1;0;18/11/2023
Itauna;20231114;1;1;0;14/11/2023
Iuna;20231119;1;1;0;19/11/2023
Jacutinga;20231118;1;1;1;18/11/2023
Joacaba;20231117;1;1;1;17/11/2023
Joao Pessoa;20231114;1;0;3;14/11/2023
Joao Pessoa;20231115;1;0;1;15/11/2023
Joao Pessoa;20231117;1;0;2;17/11/2023
Joinville;20231118;1;1;0;18/11/2023
Joinville;20231119;1;2;1;19/11/2023
Jose Bonifacio;20231114;1;0;1;14/11/2023
Jose Bonifacio;20231115;1;0;0;15/11/2023
Juiz de Fora;20231114;1;0;1;14/11/2023
Juiz de Fora;20231115;1;0;3;15/11/2023
Juiz de Fora;20231117;1;0;1;17/11/2023
Lezignan-Corbieres;20231113;1;1;1;13/11/2023
Lisbon;20231113;1;0;1;13/11/2023
Londrina;20231115;1;1;1;15/11/2023
Loretto;20231116;1;1;1;16/11/2023
Luziania;20231115;1;1;1;15/11/2023
Macae;20231114;1;0;1;14/11/2023
Macae;20231116;1;0;1;16/11/2023
Macae;20231119;1;0;1;19/11/2023
Maceio;20231117;1;1;1;17/11/2023
Maceio;20231119;1;1;1;19/11/2023
Manaus;20231114;1;1;1;14/11/2023
Manaus;20231119;1;1;1;19/11/2023
Marataizes;20231114;1;1;0;14/11/2023
Marica;20231114;1;0;1;14/11/2023
Marica;20231115;1;0;1;15/11/2023
Marica;20231117;1;0;1;17/11/2023
Maua;20231115;1;1;1;15/11/2023
Mexico City;20231114;1;0;1;14/11/2023
Mexico City;20231115;1;0;1;15/11/2023
Mexico City;20231118;1;0;1;18/11/2023
Miami;20231118;1;1;0;18/11/2023
Milan;20231114;1;1;1;14/11/2023
Milan;20231118;1;1;1;18/11/2023
Moscow;20231114;1;1;1;14/11/2023
Moscow;20231115;1;0;2;15/11/2023
Moscow;20231116;1;0;1;16/11/2023
Mossoro;20231117;1;0;0;17/11/2023
Mountain View;20231113;1;0;1;13/11/2023
Mountain View;20231119;1;0;1;19/11/2023
Muriae;20231115;1;1;0;15/11/2023
New York;20231116;1;1;0;16/11/2023
Nova Friburgo;20231114;1;1;0;14/11/2023
Nova Friburgo;20231115;1;0;1;15/11/2023
Nova Friburgo;20231116;1;0;1;16/11/2023
Nova Friburgo;20231118;1;1;1;18/11/2023
Nova Iguacu;20231113;1;1;0;13/11/2023
Nova Iguacu;20231115;1;0;1;15/11/2023
Nova Iguacu;20231117;1;1;1;17/11/2023
Nova Iguacu;20231118;1;1;1;18/11/2023
Novo Gama;20231119;1;0;0;19/11/2023
Novo Hamburgo;20231113;1;1;1;13/11/2023
Osasco;20231117;1;1;0;17/11/2023
Ouro Fino;20231115;1;1;1;15/11/2023
Palmas;20231115;1;1;1;15/11/2023
Paris;20231114;1;1;1;14/11/2023
Parnamirim;20231119;1;1;1;19/11/2023
Passos;20231114;1;1;0;14/11/2023
Pelotas;20231115;1;1;1;15/11/2023
Petropolis;20231118;1;0;1;18/11/2023
Picos;20231116;1;1;1;16/11/2023
Pirai;20231116;1;1;1;16/11/2023
Pombal;20231115;1;0;1;15/11/2023
Pombal;20231117;1;0;1;17/11/2023
Pombal;20231118;1;0;1;18/11/2023
Ponta Grossa;20231113;1;1;0;13/11/2023
Porto;20231117;1;1;1;17/11/2023
Porto Alegre;20231117;1;1;1;17/11/2023
Porto Alegre;20231119;1;1;0;19/11/2023
Porto Velho;20231114;1;1;0;14/11/2023
Puebla;20231118;1;1;1;18/11/2023
Queimados;20231113;1;0;1;13/11/2023
Recife;20231116;1;1;1;16/11/2023
Recife;20231118;1;1;1;18/11/2023
Resende;20231115;1;0;1;15/11/2023
Ribeirao Preto;20231115;1;1;1;15/11/2023
Rio Bonito;20231119;1;0;1;19/11/2023
Rio das Ostras;20231113;1;0;1;13/11/2023
Rio das Ostras;20231114;1;1;0;14/11/2023
Rio das Ostras;20231117;1;0;1;17/11/2023
Salvador;20231113;1;0;2;13/11/2023
Santa Maria;20231117;1;1;0;17/11/2023
Santana de Parnaiba;20231119;1;1;1;19/11/2023
Santos;20231113;1;1;1;13/11/2023
Santos;20231114;1;1;0;14/11/2023
Sao Bernardo do Campo;20231117;1;1;1;17/11/2023
Sao Francisco de Paula;20231115;1;0;1;15/11/2023
Sao Goncalo;20231113;1;1;1;13/11/2023
Sao Goncalo;20231116;1;1;1;16/11/2023
Sao Goncalo;20231117;1;1;1;17/11/2023
Sao Goncalo;20231119;1;1;1;19/11/2023
Sao Joao de Meriti;20231114;1;0;1;14/11/2023
Sao Jose do Vale do Rio Preto;20231113;1;1;0;13/11/2023
Sao Jose dos Campos;20231119;1;1;1;19/11/2023
Sao Lourenco;20231117;1;0;1;17/11/2023
Sao Lourenco;20231118;1;0;1;18/11/2023
Sao Mateus do Sul;20231116;1;0;1;16/11/2023
Sao Pedro da Aldeia;20231118;1;1;1;18/11/2023
Sao Roque;20231115;1;0;1;15/11/2023
Sao Roque;20231117;1;0;1;17/11/2023
Seropedica;20231116;1;0;1;16/11/2023
Serra;20231113;1;0;2;13/11/2023
Serra;20231115;1;0;2;15/11/2023
Serra;20231116;1;0;3;16/11/2023
Sete Lagoas;20231114;1;0;1;14/11/2023
Sete Lagoas;20231119;1;0;1;19/11/2023
Setubal;20231113;1;1;1;13/11/2023
Sinop;20231115;1;1;0;15/11/2023
Sobral;20231118;1;1;0;18/11/2023
Sorocaba;20231118;1;1;0;18/11/2023
Sumare;20231115;1;1;1;15/11/2023
Teresina;20231114;1;0;1;14/11/2023
Teresina;20231119;1;0;1;19/11/2023
Teresopolis;20231116;1;0;2;16/11/2023
Teresopolis;20231117;1;0;2;17/11/2023
Teresopolis;20231119;1;0;1;19/11/2023
Timbo;20231114;1;1;1;14/11/2023
Tres Pontas;20231119;1;1;1;19/11/2023
Tubarao;20231116;1;1;1;16/11/2023
Uba;20231118;1;1;1;18/11/2023
Uberaba;20231115;1;1;0;15/11/2023
Uberlandia;20231116;1;0;1;16/11/2023
Varginha;20231115;1;0;1;15/11/2023
Varginha;20231117;1;0;1;17/11/2023
Varginha;20231118;1;0;1;18/11/2023
Vassouras;20231115;1;1;1;15/11/2023
Viamao;20231113;1;1;0;13/11/2023
Viamao;20231116;1;0;1;16/11/2023
Videira;20231115;1;1;1;15/11/2023
Vila Nova de Gaia;20231116;1;0;1;16/11/2023
Vila Nova de Gaia;20231117;1;1;1;17/11/2023
Vitoria;20231117;1;0;1;17/11/2023
Volta Redonda;20231113;1;1;1;13/11/2023
Volta Redonda;20231114;1;1;1;14/11/2023
Volta Redonda;20231115;1;1;1;15/11/2023
Wurzen;20231118;1;1;1;18/11/2023
Campos dos Goytacazes;20231118;0;0;1;18/11/2023
Jose Bonifacio;20231117;0;0;0;17/11/2023
Marica;20231119;0;0;0;19/11/2023
Mexico City;20231119;0;0;0;19/11/2023
Queimados;20231115;0;0;0;15/11/2023
Queimados;20231116;0;0;0;16/11/2023
Queimados;20231117;0;0;0;17/11/2023
Queimados;20231119;0;0;0;19/11/2023
Salvador;20231117;0;0;0;17/11/2023
Rio de Janeiro;20231123;60;29;70;23/11/2023
Rio de Janeiro;20231125;56;21;62;25/11/2023
Rio de Janeiro;20231124;39;23;39;24/11/2023
Rio de Janeiro;20231121;38;21;38;21/11/2023
Rio de Janeiro;20231126;38;11;37;26/11/2023
Rio de Janeiro;20231122;37;14;44;22/11/2023
Rio de Janeiro;20231120;35;19;45;20/11/2023
Sao Paulo;20231123;13;10;11;23/11/2023
(not set);20231126;9;7;6;26/11/2023
(not set);20231124;8;4;8;24/11/2023
(not set);20231125;8;7;7;25/11/2023
(not set);20231121;7;6;2;21/11/2023
(not set);20231122;7;5;6;22/11/2023
(not set);20231123;7;4;5;23/11/2023
Brasilia;20231123;7;1;7;23/11/2023
Niteroi;20231125;7;3;8;25/11/2023
Niteroi;20231121;6;4;9;21/11/2023
Niteroi;20231123;6;2;11;23/11/2023
Sao Paulo;20231126;6;2;4;26/11/2023
(not set);20231120;5;4;5;20/11/2023
Brasilia;20231122;5;1;4;22/11/2023
Salvador;20231123;5;4;5;23/11/2023
Sao Paulo;20231124;5;1;4;24/11/2023
Brasilia;20231120;4;2;5;20/11/2023
Maceio;20231126;4;4;4;26/11/2023
Salvador;20231121;4;3;4;21/11/2023
Salvador;20231122;4;3;4;22/11/2023
Sao Paulo;20231120;4;2;4;20/11/2023
Sao Paulo;20231121;4;3;3;21/11/2023
Sao Paulo;20231122;4;3;3;22/11/2023
Vitoria;20231122;4;3;4;22/11/2023
Belem;20231123;3;1;2;23/11/2023
Belo Horizonte;20231124;3;3;2;24/11/2023
Brasilia;20231124;3;1;4;24/11/2023
Brasilia;20231125;3;2;2;25/11/2023
Campos dos Goytacazes;20231126;3;2;1;26/11/2023
Fortaleza;20231126;3;3;1;26/11/2023
Juiz de Fora;20231120;3;0;3;20/11/2023
Juiz de Fora;20231125;3;0;3;25/11/2023
Manaus;20231123;3;3;3;23/11/2023
Natal;20231125;3;3;2;25/11/2023
Niteroi;20231124;3;1;2;24/11/2023
Sao Goncalo;20231125;3;2;3;25/11/2023
Sao Paulo;20231125;3;1;3;25/11/2023
Belem;20231122;2;1;2;22/11/2023
Belo Horizonte;20231123;2;1;1;23/11/2023
Brasilia;20231121;2;0;1;21/11/2023
Brasilia;20231126;2;1;2;26/11/2023
Cabo Frio;20231126;2;1;2;26/11/2023
Campinas;20231121;2;2;1;21/11/2023
Campinas;20231122;2;2;1;22/11/2023
Campinas;20231125;2;0;2;25/11/2023
Campo Grande;20231122;2;1;2;22/11/2023
Curitiba;20231120;2;2;1;20/11/2023
Curitiba;20231125;2;2;1;25/11/2023
Fortaleza;20231122;2;1;3;22/11/2023
Fortaleza;20231123;2;1;3;23/11/2023
Goiania;20231122;2;1;2;22/11/2023
Juiz de Fora;20231122;2;1;2;22/11/2023
Juiz de Fora;20231123;2;0;2;23/11/2023
Juiz de Fora;20231126;2;0;3;26/11/2023
London;20231123;2;2;3;23/11/2023
Mesquita;20231120;2;2;1;20/11/2023
Natal;20231123;2;0;2;23/11/2023
Natal;20231126;2;1;2;26/11/2023
Niteroi;20231126;2;0;0;26/11/2023
Nova Iguacu;20231126;2;1;2;26/11/2023
Porto Alegre;20231123;2;2;2;23/11/2023
Recife;20231120;2;2;1;20/11/2023
Recife;20231122;2;2;0;22/11/2023
