Data;Visualizações;Usuários;Novos Usuarios;Endereço;Página;Código
04/09/2023;1;1;0;link_jogo/7372;link_jogo;7372
12/09/2023;1;1;0;link_jogo/7382;link_jogo;7382
13/09/2023;1;1;0;link_jogo/7383;link_jogo;7383
13/09/2023;1;1;0;link_jogo/739;link_jogo;739
12/09/2023;1;1;0;link_jogo/7390;link_jogo;7390
13/09/2023;1;1;0;link_jogo/7390;link_jogo;7390
07/09/2023;1;1;0;link_jogo/7394;link_jogo;7394
13/09/2023;1;1;0;link_jogo/7396;link_jogo;7396
01/09/2023;1;1;0;link_jogo/7398;link_jogo;7398
12/09/2023;1;1;0;link_jogo/7399;link_jogo;7399
13/09/2023;1;1;0;link_jogo/7399;link_jogo;7399
13/09/2023;1;1;0;link_jogo/7400;link_jogo;7400
13/09/2023;1;1;0;link_jogo/7403;link_jogo;7403
13/09/2023;1;1;0;link_jogo/7404;link_jogo;7404
13/09/2023;1;1;0;link_jogo/7405;link_jogo;7405
13/09/2023;1;1;0;link_jogo/7407;link_jogo;7407
13/09/2023;1;1;0;link_jogo/7408;link_jogo;7408
13/09/2023;1;1;0;link_jogo/7409;link_jogo;7409
13/09/2023;1;1;0;link_jogo/7411;link_jogo;7411
13/09/2023;1;1;0;link_jogo/7412;link_jogo;7412
13/09/2023;1;1;0;link_jogo/7416;link_jogo;7416
13/09/2023;1;1;0;link_jogo/7417;link_jogo;7417
13/09/2023;1;1;0;link_jogo/7419;link_jogo;7419
13/09/2023;1;1;0;link_jogo/7420;link_jogo;7420
13/09/2023;1;1;0;link_jogo/7422;link_jogo;7422
13/09/2023;1;1;0;link_jogo/7427;link_jogo;7427
13/09/2023;1;1;0;link_jogo/7432;link_jogo;7432
13/09/2023;1;1;0;link_jogo/7436;link_jogo;7436
13/09/2023;1;1;0;link_jogo/7444;link_jogo;7444
13/09/2023;1;1;0;link_jogo/7453;link_jogo;7453
13/09/2023;1;1;0;link_jogo/7455;link_jogo;7455
07/09/2023;1;1;0;link_jogo/7459;link_jogo;7459
13/09/2023;1;1;0;link_jogo/7459;link_jogo;7459
13/09/2023;1;1;0;link_jogo/7461;link_jogo;7461
13/09/2023;1;1;0;link_jogo/7463;link_jogo;7463
13/09/2023;1;1;0;link_jogo/7465;link_jogo;7465
13/09/2023;1;1;0;link_jogo/7466;link_jogo;7466
13/09/2023;1;1;0;link_jogo/7467;link_jogo;7467
13/09/2023;1;1;0;link_jogo/7469;link_jogo;7469
05/09/2023;1;1;0;link_jogo/7473;link_jogo;7473
13/09/2023;1;1;0;link_jogo/7473;link_jogo;7473
13/09/2023;1;1;0;link_jogo/7474;link_jogo;7474
13/09/2023;1;1;0;link_jogo/7475;link_jogo;7475
07/09/2023;1;1;0;link_jogo/7476;link_jogo;7476
11/09/2023;1;1;0;link_jogo/7476;link_jogo;7476
13/09/2023;1;1;0;link_jogo/7482;link_jogo;7482
07/09/2023;1;1;0;link_jogo/7489;link_jogo;7489
11/09/2023;1;1;0;link_jogo/7489;link_jogo;7489
11/09/2023;1;1;0;link_jogo/7501;link_jogo;7501
04/09/2023;1;1;0;link_jogo/7503;link_jogo;7503
11/09/2023;1;1;0;link_jogo/7512;link_jogo;7512
11/09/2023;1;1;0;link_jogo/7513;link_jogo;7513
11/09/2023;1;1;0;link_jogo/7514;link_jogo;7514
11/09/2023;1;1;0;link_jogo/7515;link_jogo;7515
11/09/2023;1;1;0;link_jogo/7516;link_jogo;7516
11/09/2023;1;1;0;link_jogo/7517;link_jogo;7517
11/09/2023;1;1;0;link_jogo/7518;link_jogo;7518
11/09/2023;1;1;0;link_jogo/7519;link_jogo;7519
11/09/2023;1;1;0;link_jogo/7520;link_jogo;7520
11/09/2023;1;1;0;link_jogo/7521;link_jogo;7521
11/09/2023;1;1;0;link_jogo/7522;link_jogo;7522
11/09/2023;1;1;0;link_jogo/7523;link_jogo;7523
11/09/2023;1;1;0;link_jogo/7524;link_jogo;7524
11/09/2023;1;1;0;link_jogo/7525;link_jogo;7525
11/09/2023;1;1;0;link_jogo/7527;link_jogo;7527
11/09/2023;1;1;0;link_jogo/7528;link_jogo;7528
11/09/2023;1;1;0;link_jogo/7529;link_jogo;7529
13/09/2023;1;1;0;link_jogo/7529;link_jogo;7529
07/09/2023;1;1;0;link_jogo/7530;link_jogo;7530
11/09/2023;1;1;0;link_jogo/7530;link_jogo;7530
02/09/2023;1;1;0;link_jogo/7531;link_jogo;7531
07/09/2023;1;1;0;link_jogo/7531;link_jogo;7531
11/09/2023;1;1;0;link_jogo/7531;link_jogo;7531
07/09/2023;1;1;0;link_jogo/7532;link_jogo;7532
11/09/2023;1;1;0;link_jogo/7532;link_jogo;7532
07/09/2023;1;1;0;link_jogo/7533;link_jogo;7533
11/09/2023;1;1;0;link_jogo/7533;link_jogo;7533
07/09/2023;1;1;0;link_jogo/7534;link_jogo;7534
11/09/2023;1;1;0;link_jogo/7534;link_jogo;7534
07/09/2023;1;1;0;link_jogo/7535;link_jogo;7535
11/09/2023;1;1;0;link_jogo/7535;link_jogo;7535
07/09/2023;1;1;0;link_jogo/7536;link_jogo;7536
11/09/2023;1;1;0;link_jogo/7536;link_jogo;7536
07/09/2023;1;1;0;link_jogo/7537;link_jogo;7537
11/09/2023;1;1;0;link_jogo/7537;link_jogo;7537
07/09/2023;1;1;0;link_jogo/7539;link_jogo;7539
11/09/2023;1;1;0;link_jogo/7539;link_jogo;7539
07/09/2023;1;1;0;link_jogo/7540;link_jogo;7540
11/09/2023;1;1;0;link_jogo/7540;link_jogo;7540
07/09/2023;1;1;0;link_jogo/7541;link_jogo;7541
11/09/2023;1;1;0;link_jogo/7541;link_jogo;7541
07/09/2023;1;1;0;link_jogo/7542;link_jogo;7542
11/09/2023;1;1;0;link_jogo/7542;link_jogo;7542
07/09/2023;1;1;0;link_jogo/7543;link_jogo;7543
11/09/2023;1;1;0;link_jogo/7543;link_jogo;7543
07/09/2023;1;1;0;link_jogo/7544;link_jogo;7544
11/09/2023;1;1;0;link_jogo/7544;link_jogo;7544
07/09/2023;1;1;0;link_jogo/7545;link_jogo;7545
10/09/2023;1;1;0;link_jogo/7545;link_jogo;7545
11/09/2023;1;1;0;link_jogo/7545;link_jogo;7545
07/09/2023;1;1;0;link_jogo/7546;link_jogo;7546
11/09/2023;1;1;0;link_jogo/7546;link_jogo;7546
02/09/2023;1;1;0;link_jogo/7549;link_jogo;7549
10/09/2023;1;1;0;link_jogo/7553;link_jogo;7553
10/09/2023;1;1;0;link_jogo/7554;link_jogo;7554
10/09/2023;1;1;0;link_jogo/7560;link_jogo;7560
02/09/2023;1;1;0;link_jogo/7569;link_jogo;7569
02/09/2023;1;1;0;link_jogo/7582;link_jogo;7582
04/09/2023;1;1;0;link_jogo/7582;link_jogo;7582
02/09/2023;1;1;0;link_jogo/7583;link_jogo;7583
02/09/2023;1;1;0;link_jogo/7607;link_jogo;7607
11/09/2023;1;1;0;link_jogo/7612;link_jogo;7612
07/09/2023;1;1;0;link_jogo/7613;link_jogo;7613
11/09/2023;1;1;0;link_jogo/7613;link_jogo;7613
11/09/2023;1;1;0;link_jogo/7614;link_jogo;7614
11/09/2023;1;1;0;link_jogo/7616;link_jogo;7616
06/09/2023;1;1;0;link_jogo/7618;link_jogo;7618
11/09/2023;1;1;0;link_jogo/7619;link_jogo;7619
11/09/2023;1;1;0;link_jogo/7620;link_jogo;7620
11/09/2023;1;1;0;link_jogo/7621;link_jogo;7621
04/09/2023;1;1;0;link_jogo/7622;link_jogo;7622
11/09/2023;1;1;0;link_jogo/7622;link_jogo;7622
11/09/2023;1;1;0;link_jogo/7623;link_jogo;7623
11/09/2023;1;1;0;link_jogo/7624;link_jogo;7624
11/09/2023;1;1;0;link_jogo/7625;link_jogo;7625
07/09/2023;1;1;0;link_jogo/7627;link_jogo;7627
04/09/2023;1;1;0;link_jogo/7646;link_jogo;7646
04/09/2023;1;1;0;link_jogo/7656;link_jogo;7656
03/09/2023;1;1;0;link_jogo/7657;link_jogo;7657
11/09/2023;1;1;0;link_jogo/7663;link_jogo;7663
11/09/2023;1;1;0;link_jogo/7664;link_jogo;7664
11/09/2023;1;1;0;link_jogo/7665;link_jogo;7665
11/09/2023;1;1;0;link_jogo/7666;link_jogo;7666
11/09/2023;1;1;0;link_jogo/7667;link_jogo;7667
11/09/2023;1;1;0;link_jogo/7668;link_jogo;7668
11/09/2023;1;1;0;link_jogo/7669;link_jogo;7669
11/09/2023;1;1;0;link_jogo/7670;link_jogo;7670
11/09/2023;1;1;0;link_jogo/7671;link_jogo;7671
11/09/2023;1;1;0;link_jogo/7672;link_jogo;7672
02/09/2023;1;1;0;link_jogo/7673;link_jogo;7673
04/09/2023;1;1;0;link_jogo/7673;link_jogo;7673
11/09/2023;1;1;0;link_jogo/7673;link_jogo;7673
13/09/2023;1;1;0;link_jogo/7673;link_jogo;7673
11/09/2023;1;1;0;link_jogo/7674;link_jogo;7674
11/09/2023;1;1;0;link_jogo/7675;link_jogo;7675
11/09/2023;1;1;0;link_jogo/7676;link_jogo;7676
11/09/2023;1;1;0;link_jogo/7677;link_jogo;7677
11/09/2023;1;1;0;link_jogo/7678;link_jogo;7678
11/09/2023;1;1;0;link_jogo/7679;link_jogo;7679
11/09/2023;1;1;0;link_jogo/7680;link_jogo;7680
11/09/2023;1;1;0;link_jogo/7681;link_jogo;7681
11/09/2023;1;1;0;link_jogo/7683;link_jogo;7683
11/09/2023;1;1;0;link_jogo/7684;link_jogo;7684
02/09/2023;1;1;0;link_jogo/7685;link_jogo;7685
04/09/2023;1;1;0;link_jogo/7685;link_jogo;7685
11/09/2023;1;1;0;link_jogo/7685;link_jogo;7685
11/09/2023;1;1;0;link_jogo/7686;link_jogo;7686
11/09/2023;1;1;0;link_jogo/7687;link_jogo;7687
11/09/2023;1;1;0;link_jogo/7688;link_jogo;7688
11/09/2023;1;1;0;link_jogo/7689;link_jogo;7689
07/09/2023;1;1;0;link_jogo/7690;link_jogo;7690
11/09/2023;1;1;0;link_jogo/7690;link_jogo;7690
02/09/2023;1;1;0;link_jogo/7691;link_jogo;7691
03/09/2023;1;1;0;link_jogo/7691;link_jogo;7691
04/09/2023;1;1;0;link_jogo/7691;link_jogo;7691
07/09/2023;1;1;0;link_jogo/7691;link_jogo;7691
11/09/2023;1;1;0;link_jogo/7691;link_jogo;7691
11/09/2023;1;1;0;link_jogo/7692;link_jogo;7692
11/09/2023;1;1;0;link_jogo/7693;link_jogo;7693
11/09/2023;1;1;0;link_jogo/7694;link_jogo;7694
13/09/2023;1;1;0;link_jogo/7694;link_jogo;7694
11/09/2023;1;1;0;link_jogo/7695;link_jogo;7695
11/09/2023;1;1;0;link_jogo/7696;link_jogo;7696
11/09/2023;1;1;0;link_jogo/7697;link_jogo;7697
11/09/2023;1;1;0;link_jogo/7698;link_jogo;7698
11/09/2023;1;1;0;link_jogo/7699;link_jogo;7699
11/09/2023;1;1;0;link_jogo/7700;link_jogo;7700
05/09/2023;1;1;0;link_jogo/7701;link_jogo;7701
11/09/2023;1;1;0;link_jogo/7702;link_jogo;7702
11/09/2023;1;1;0;link_jogo/7712;link_jogo;7712
07/09/2023;1;1;0;link_jogo/7717;link_jogo;7717
05/09/2023;1;1;0;link_jogo/7730;link_jogo;7730
08/09/2023;1;1;0;link_jogo/7730;link_jogo;7730
13/09/2023;1;1;0;link_jogo/7732;link_jogo;7732
13/09/2023;1;1;0;link_jogo/7733;link_jogo;7733
13/09/2023;1;1;0;link_jogo/7734;link_jogo;7734
02/09/2023;1;1;0;link_jogo/7751;link_jogo;7751
04/09/2023;1;1;0;link_jogo/7751;link_jogo;7751
02/09/2023;1;1;0;link_jogo/7759;link_jogo;7759
02/09/2023;1;1;0;link_jogo/7760;link_jogo;7760
02/09/2023;1;1;0;link_jogo/7787;link_jogo;7787
02/09/2023;1;1;0;link_jogo/7799;link_jogo;7799
07/09/2023;1;1;0;link_jogo/7836;link_jogo;7836
09/09/2023;1;1;0;link_jogo/7853;link_jogo;7853
06/09/2023;1;1;0;link_jogo/7858;link_jogo;7858
06/09/2023;1;1;0;link_jogo/7859;link_jogo;7859
06/09/2023;1;1;0;link_jogo/7860;link_jogo;7860
06/09/2023;1;1;0;link_jogo/7861;link_jogo;7861
06/09/2023;1;1;0;link_jogo/7862;link_jogo;7862
06/09/2023;1;1;0;link_jogo/7863;link_jogo;7863
06/09/2023;1;1;0;link_jogo/7864;link_jogo;7864
06/09/2023;1;1;0;link_jogo/7866;link_jogo;7866
06/09/2023;1;1;0;link_jogo/7867;link_jogo;7867
06/09/2023;1;1;0;link_jogo/7868;link_jogo;7868
06/09/2023;1;1;0;link_jogo/7870;link_jogo;7870
06/09/2023;1;1;0;link_jogo/7872;link_jogo;7872
06/09/2023;1;1;0;link_jogo/7873;link_jogo;7873
06/09/2023;1;1;0;link_jogo/7874;link_jogo;7874
06/09/2023;1;1;0;link_jogo/7875;link_jogo;7875
06/09/2023;1;1;0;link_jogo/7876;link_jogo;7876
06/09/2023;1;1;0;link_jogo/7878;link_jogo;7878
06/09/2023;1;1;0;link_jogo/7879;link_jogo;7879
06/09/2023;1;1;0;link_jogo/7880;link_jogo;7880
06/09/2023;1;1;0;link_jogo/7881;link_jogo;7881
06/09/2023;1;1;0;link_jogo/7882;link_jogo;7882
06/09/2023;1;1;0;link_jogo/7883;link_jogo;7883
10/09/2023;1;1;0;link_jogo/7883;link_jogo;7883
06/09/2023;1;1;0;link_jogo/7884;link_jogo;7884
06/09/2023;1;1;0;link_jogo/7885;link_jogo;7885
06/09/2023;1;1;0;link_jogo/7886;link_jogo;7886
06/09/2023;1;1;0;link_jogo/7887;link_jogo;7887
06/09/2023;1;1;0;link_jogo/7888;link_jogo;7888
06/09/2023;1;1;0;link_jogo/7889;link_jogo;7889
03/09/2023;1;1;1;link_jogo/7891;link_jogo;7891
06/09/2023;1;1;0;link_jogo/7891;link_jogo;7891
06/09/2023;1;1;0;link_jogo/7893;link_jogo;7893
02/09/2023;1;1;0;link_jogo/7895;link_jogo;7895
04/09/2023;1;1;0;link_jogo/7895;link_jogo;7895
06/09/2023;1;1;0;link_jogo/7895;link_jogo;7895
06/09/2023;1;1;0;link_jogo/7897;link_jogo;7897
07/09/2023;1;1;0;link_jogo/7898;link_jogo;7898
09/09/2023;1;1;0;link_jogo/7898;link_jogo;7898
06/09/2023;1;1;0;link_jogo/7899;link_jogo;7899
06/09/2023;1;1;0;link_jogo/7900;link_jogo;7900
06/09/2023;1;1;0;link_jogo/7901;link_jogo;7901
06/09/2023;1;1;0;link_jogo/7902;link_jogo;7902
06/09/2023;1;1;0;link_jogo/7903;link_jogo;7903
06/09/2023;1;1;0;link_jogo/7904;link_jogo;7904
06/09/2023;1;1;0;link_jogo/7905;link_jogo;7905
06/09/2023;1;1;0;link_jogo/7906;link_jogo;7906
06/09/2023;1;1;0;link_jogo/7907;link_jogo;7907
06/09/2023;1;1;0;link_jogo/7908;link_jogo;7908
06/09/2023;1;1;0;link_jogo/7909;link_jogo;7909
06/09/2023;1;1;0;link_jogo/7910;link_jogo;7910
10/09/2023;1;1;0;link_jogo/7910;link_jogo;7910
06/09/2023;1;1;0;link_jogo/7911;link_jogo;7911
06/09/2023;1;1;0;link_jogo/7913;link_jogo;7913
06/09/2023;1;1;0;link_jogo/7914;link_jogo;7914
06/09/2023;1;1;0;link_jogo/7915;link_jogo;7915
06/09/2023;1;1;0;link_jogo/7916;link_jogo;7916
06/09/2023;1;1;0;link_jogo/7917;link_jogo;7917
06/09/2023;1;1;0;link_jogo/7918;link_jogo;7918
06/09/2023;1;1;0;link_jogo/7919;link_jogo;7919
06/09/2023;1;1;0;link_jogo/7920;link_jogo;7920
06/09/2023;1;1;0;link_jogo/7921;link_jogo;7921
06/09/2023;1;1;0;link_jogo/7922;link_jogo;7922
06/09/2023;1;1;0;link_jogo/7923;link_jogo;7923
06/09/2023;1;1;0;link_jogo/7924;link_jogo;7924
06/09/2023;1;1;0;link_jogo/7925;link_jogo;7925
06/09/2023;1;1;0;link_jogo/7926;link_jogo;7926
06/09/2023;1;1;0;link_jogo/7927;link_jogo;7927
06/09/2023;1;1;0;link_jogo/7928;link_jogo;7928
04/09/2023;1;1;0;link_jogo/7929;link_jogo;7929
06/09/2023;1;1;0;link_jogo/7929;link_jogo;7929
06/09/2023;1;1;0;link_jogo/7932;link_jogo;7932
06/09/2023;1;1;0;link_jogo/7935;link_jogo;7935
04/09/2023;1;1;0;link_jogo/7936;link_jogo;7936
06/09/2023;1;1;0;link_jogo/7936;link_jogo;7936
06/09/2023;1;1;0;link_jogo/7937;link_jogo;7937
06/09/2023;1;1;0;link_jogo/7939;link_jogo;7939
06/09/2023;1;1;0;link_jogo/7940;link_jogo;7940
06/09/2023;1;1;0;link_jogo/7941;link_jogo;7941
06/09/2023;1;1;0;link_jogo/7942;link_jogo;7942
04/09/2023;1;1;0;link_jogo/7943;link_jogo;7943
06/09/2023;1;1;0;link_jogo/7943;link_jogo;7943
06/09/2023;1;1;0;link_jogo/7944;link_jogo;7944
06/09/2023;1;1;0;link_jogo/7945;link_jogo;7945
06/09/2023;1;1;0;link_jogo/7946;link_jogo;7946
06/09/2023;1;1;0;link_jogo/7947;link_jogo;7947
06/09/2023;1;1;0;link_jogo/7948;link_jogo;7948
06/09/2023;1;1;0;link_jogo/7949;link_jogo;7949
06/09/2023;1;1;0;link_jogo/7950;link_jogo;7950
04/09/2023;1;1;0;link_jogo/7951;link_jogo;7951
06/09/2023;1;1;0;link_jogo/7951;link_jogo;7951
06/09/2023;1;1;0;link_jogo/7952;link_jogo;7952
06/09/2023;1;1;0;link_jogo/7953;link_jogo;7953
06/09/2023;1;1;0;link_jogo/7954;link_jogo;7954
06/09/2023;1;1;0;link_jogo/7955;link_jogo;7955
06/09/2023;1;1;0;link_jogo/7956;link_jogo;7956
06/09/2023;1;1;0;link_jogo/7957;link_jogo;7957
06/09/2023;1;1;0;link_jogo/7958;link_jogo;7958
06/09/2023;1;1;0;link_jogo/7959;link_jogo;7959
06/09/2023;1;1;0;link_jogo/7960;link_jogo;7960
06/09/2023;1;1;0;link_jogo/7961;link_jogo;7961
06/09/2023;1;1;0;link_jogo/7962;link_jogo;7962
06/09/2023;1;1;0;link_jogo/7963;link_jogo;7963
06/09/2023;1;1;0;link_jogo/7964;link_jogo;7964
06/09/2023;1;1;0;link_jogo/7965;link_jogo;7965
06/09/2023;1;1;0;link_jogo/7966;link_jogo;7966
06/09/2023;1;1;0;link_jogo/7967;link_jogo;7967
06/09/2023;1;1;0;link_jogo/7968;link_jogo;7968
06/09/2023;1;1;0;link_jogo/7970;link_jogo;7970
06/09/2023;1;1;0;link_jogo/7972;link_jogo;7972
06/09/2023;1;1;0;link_jogo/7973;link_jogo;7973
06/09/2023;1;1;0;link_jogo/7974;link_jogo;7974
06/09/2023;1;1;0;link_jogo/7975;link_jogo;7975
06/09/2023;1;1;0;link_jogo/7976;link_jogo;7976
06/09/2023;1;1;0;link_jogo/7977;link_jogo;7977
06/09/2023;1;1;0;link_jogo/7978;link_jogo;7978
06/09/2023;1;1;0;link_jogo/7980;link_jogo;7980
06/09/2023;1;1;0;link_jogo/7982;link_jogo;7982
06/09/2023;1;1;0;link_jogo/7983;link_jogo;7983
06/09/2023;1;1;0;link_jogo/7984;link_jogo;7984
06/09/2023;1;1;0;link_jogo/7985;link_jogo;7985
06/09/2023;1;1;0;link_jogo/7987;link_jogo;7987
06/09/2023;1;1;0;link_jogo/7988;link_jogo;7988
06/09/2023;1;1;0;link_jogo/7989;link_jogo;7989
06/09/2023;1;1;0;link_jogo/7990;link_jogo;7990
06/09/2023;1;1;0;link_jogo/7991;link_jogo;7991
06/09/2023;1;1;0;link_jogo/7992;link_jogo;7992
06/09/2023;1;1;0;link_jogo/7993;link_jogo;7993
06/09/2023;1;1;0;link_jogo/7994;link_jogo;7994
06/09/2023;1;1;0;link_jogo/7995;link_jogo;7995
06/09/2023;1;1;0;link_jogo/7996;link_jogo;7996
05/09/2023;1;1;0;link_jogo/7998;link_jogo;7998
06/09/2023;1;1;0;link_jogo/7998;link_jogo;7998
11/09/2023;1;1;0;link_jogo/7998;link_jogo;7998
06/09/2023;1;1;0;link_jogo/8001;link_jogo;8001
06/09/2023;1;1;0;link_jogo/8002;link_jogo;8002
06/09/2023;1;1;0;link_jogo/8003;link_jogo;8003
06/09/2023;1;1;0;link_jogo/8004;link_jogo;8004
06/09/2023;1;1;0;link_jogo/8005;link_jogo;8005
06/09/2023;1;1;0;link_jogo/8006;link_jogo;8006
06/09/2023;1;1;0;link_jogo/8007;link_jogo;8007
06/09/2023;1;1;0;link_jogo/8008;link_jogo;8008
06/09/2023;1;1;0;link_jogo/8009;link_jogo;8009
06/09/2023;1;1;0;link_jogo/8010;link_jogo;8010
06/09/2023;1;1;0;link_jogo/8011;link_jogo;8011
06/09/2023;1;1;0;link_jogo/8012;link_jogo;8012
06/09/2023;1;1;0;link_jogo/8013;link_jogo;8013
06/09/2023;1;1;0;link_jogo/8014;link_jogo;8014
06/09/2023;1;1;0;link_jogo/8015;link_jogo;8015
06/09/2023;1;1;0;link_jogo/8016;link_jogo;8016
01/09/2023;1;1;0;link_jogo/8017;link_jogo;8017
06/09/2023;1;1;0;link_jogo/8017;link_jogo;8017
06/09/2023;1;1;0;link_jogo/8018;link_jogo;8018
06/09/2023;1;1;0;link_jogo/8019;link_jogo;8019
06/09/2023;1;1;0;link_jogo/8020;link_jogo;8020
05/09/2023;1;1;0;link_jogo/8021;link_jogo;8021
06/09/2023;1;1;0;link_jogo/8021;link_jogo;8021
06/09/2023;1;1;0;link_jogo/8022;link_jogo;8022
06/09/2023;1;1;0;link_jogo/8023;link_jogo;8023
06/09/2023;1;1;0;link_jogo/8024;link_jogo;8024
06/09/2023;1;1;0;link_jogo/8025;link_jogo;8025
06/09/2023;1;1;0;link_jogo/8026;link_jogo;8026
06/09/2023;1;1;0;link_jogo/8027;link_jogo;8027
06/09/2023;1;1;0;link_jogo/8028;link_jogo;8028
06/09/2023;1;1;0;link_jogo/8029;link_jogo;8029
06/09/2023;1;1;0;link_jogo/8030;link_jogo;8030
06/09/2023;1;1;0;link_jogo/8031;link_jogo;8031
06/09/2023;1;1;0;link_jogo/8032;link_jogo;8032
06/09/2023;1;1;0;link_jogo/8033;link_jogo;8033
06/09/2023;1;1;0;link_jogo/8034;link_jogo;8034
06/09/2023;1;1;0;link_jogo/8035;link_jogo;8035
06/09/2023;1;1;0;link_jogo/8036;link_jogo;8036
06/09/2023;1;1;0;link_jogo/8037;link_jogo;8037
06/09/2023;1;1;0;link_jogo/8038;link_jogo;8038
06/09/2023;1;1;0;link_jogo/8039;link_jogo;8039
06/09/2023;1;1;0;link_jogo/8040;link_jogo;8040
06/09/2023;1;1;0;link_jogo/8041;link_jogo;8041
06/09/2023;1;1;0;link_jogo/8042;link_jogo;8042
12/09/2023;1;1;0;link_jogo/8042;link_jogo;8042
12/09/2023;1;1;0;link_jogo/8059;link_jogo;8059
04/09/2023;1;1;0;link_jogo/8063;link_jogo;8063
03/09/2023;1;1;0;link_jogo/8066;link_jogo;8066
10/09/2023;1;1;0;link_jogo/8070;link_jogo;8070
02/09/2023;1;1;0;link_jogo/8074;link_jogo;8074
12/09/2023;1;1;0;link_jogo/8085;link_jogo;8085
04/09/2023;1;1;0;link_jogo/8110;link_jogo;8110
04/09/2023;1;1;0;link_jogo/8126;link_jogo;8126
04/09/2023;1;1;0;link_jogo/8151;link_jogo;8151
08/09/2023;1;1;0;link_jogo/8185;link_jogo;8185
04/09/2023;1;1;0;link_jogo/8186;link_jogo;8186
08/09/2023;1;1;0;link_jogo/8189;link_jogo;8189
04/09/2023;1;1;0;link_jogo/8197;link_jogo;8197
08/09/2023;1;1;0;link_jogo/8201;link_jogo;8201
08/09/2023;1;1;0;link_jogo/8202;link_jogo;8202
08/09/2023;1;1;0;link_jogo/8203;link_jogo;8203
08/09/2023;1;1;0;link_jogo/8204;link_jogo;8204
01/09/2023;1;1;0;link_jogo/8220;link_jogo;8220
11/09/2023;1;1;0;link_jogo/825;link_jogo;825
04/09/2023;1;1;0;link_jogo/8259;link_jogo;8259
05/09/2023;1;1;0;link_jogo/8260;link_jogo;8260
05/09/2023;1;1;0;link_jogo/8265;link_jogo;8265
01/09/2023;1;1;0;link_jogo/8268;link_jogo;8268
01/09/2023;1;1;0;link_jogo/8272;link_jogo;8272
05/09/2023;1;1;0;link_jogo/8272;link_jogo;8272
06/09/2023;1;1;0;link_jogo/8272;link_jogo;8272
12/09/2023;1;1;0;link_jogo/8272;link_jogo;8272
03/09/2023;1;1;0;link_jogo/8273;link_jogo;8273
01/09/2023;1;1;0;link_jogo/8276;link_jogo;8276
04/09/2023;1;1;0;link_jogo/8276;link_jogo;8276
07/09/2023;1;1;0;link_jogo/8276;link_jogo;8276
10/09/2023;1;1;0;link_jogo/8280;link_jogo;8280
03/09/2023;1;1;0;link_jogo/8282;link_jogo;8282
04/09/2023;1;1;0;link_jogo/8283;link_jogo;8283
04/09/2023;1;1;0;link_jogo/8284;link_jogo;8284
04/09/2023;1;1;0;link_jogo/8285;link_jogo;8285
04/09/2023;1;1;0;link_jogo/8286;link_jogo;8286
04/09/2023;1;1;0;link_jogo/8287;link_jogo;8287
04/09/2023;1;1;0;link_jogo/8288;link_jogo;8288
04/09/2023;1;1;0;link_jogo/8289;link_jogo;8289
04/09/2023;1;1;0;link_jogo/8292;link_jogo;8292
04/09/2023;1;1;0;link_jogo/8293;link_jogo;8293
04/09/2023;1;1;0;link_jogo/8294;link_jogo;8294
04/09/2023;1;1;0;link_jogo/8295;link_jogo;8295
04/09/2023;1;1;0;link_jogo/8296;link_jogo;8296
04/09/2023;1;1;0;link_jogo/8297;link_jogo;8297
04/09/2023;1;1;0;link_jogo/8298;link_jogo;8298
01/09/2023;1;1;0;link_jogo/8299;link_jogo;8299
04/09/2023;1;1;0;link_jogo/8299;link_jogo;8299
04/09/2023;1;1;0;link_jogo/8301;link_jogo;8301
04/09/2023;1;1;0;link_jogo/8302;link_jogo;8302
04/09/2023;1;1;0;link_jogo/8303;link_jogo;8303
01/09/2023;1;1;0;link_jogo/8347;link_jogo;8347
04/09/2023;1;1;0;link_jogo/8349;link_jogo;8349
04/09/2023;1;1;0;link_jogo/8352;link_jogo;8352
12/09/2023;1;1;0;link_jogo/8352;link_jogo;8352
06/09/2023;1;1;0;link_jogo/8356;link_jogo;8356
06/09/2023;1;1;0;link_jogo/8357;link_jogo;8357
06/09/2023;1;1;0;link_jogo/8358;link_jogo;8358
06/09/2023;1;1;0;link_jogo/8359;link_jogo;8359
06/09/2023;1;1;0;link_jogo/8360;link_jogo;8360
06/09/2023;1;1;0;link_jogo/8361;link_jogo;8361
06/09/2023;1;1;0;link_jogo/8363;link_jogo;8363
06/09/2023;1;1;0;link_jogo/8364;link_jogo;8364
06/09/2023;1;1;0;link_jogo/8365;link_jogo;8365
06/09/2023;1;1;0;link_jogo/8366;link_jogo;8366
04/09/2023;1;1;0;link_jogo/8367;link_jogo;8367
06/09/2023;1;1;0;link_jogo/8367;link_jogo;8367
06/09/2023;1;1;0;link_jogo/8368;link_jogo;8368
06/09/2023;1;1;0;link_jogo/8369;link_jogo;8369
04/09/2023;1;1;0;link_jogo/8370;link_jogo;8370
06/09/2023;1;1;0;link_jogo/8370;link_jogo;8370
04/09/2023;1;1;0;link_jogo/8371;link_jogo;8371
06/09/2023;1;1;0;link_jogo/8371;link_jogo;8371
06/09/2023;1;1;0;link_jogo/8372;link_jogo;8372
06/09/2023;1;1;0;link_jogo/8373;link_jogo;8373
01/09/2023;1;1;0;link_jogo/8374;link_jogo;8374
04/09/2023;1;1;0;link_jogo/8374;link_jogo;8374
